dw_date,2020,2021,2022,2023,2024,20-yr avg.
04/23/2050,143.0,107.0,147.0,94.2,,195.115
04/24/2050,143.0,103.0,145.0,93.0,,193.805
04/25/2050,142.0,103.0,144.0,96.1,,193.63
04/26/2050,142.0,103.0,142.0,97.9,,192.79000000000002
04/27/2050,142.0,105.0,144.0,96.5,,191.805
04/28/2050,142.0,108.0,143.0,97.5,,190.48499999999999
04/29/2050,147.0,107.0,143.0,95.4,,190.32
04/30/2050,146.0,114.0,143.0,96.0,,188.69
05/01/2050,145.0,126.0,140.0,96.3,,189.41
05/02/2050,146.0,126.0,138.0,96.8,,189.07999999999998
05/03/2050,145.0,132.0,136.0,96.1,,189.22
05/04/2050,145.0,135.0,136.0,92.3,,190.95499999999998
05/05/2050,143.0,132.0,136.0,95.0,,191.845
05/06/2050,145.0,132.0,138.0,98.6,,190.82
05/07/2050,144.0,133.0,137.0,98.1,,190.89000000000001
05/08/2050,144.0,133.0,135.0,97.4,,190.53
05/09/2050,144.0,132.0,132.0,97.6,,190.125
05/10/2050,145.0,131.0,132.0,96.1,,191.89000000000001
05/11/2050,143.0,130.0,131.0,96.0,,191.87
05/12/2050,177.0,129.0,132.0,95.6,,192.14499999999998
05/13/2050,162.0,129.0,132.0,100.0,,192.85
05/14/2050,165.0,127.0,131.0,99.8,,192.825
05/15/2050,166.0,127.0,130.0,100.0,,193.01500000000001
05/16/2050,172.0,128.0,128.0,104.0,,192.9
05/17/2050,170.0,125.0,127.0,106.0,,192.745
05/18/2050,174.0,144.0,127.0,105.0,,192.595
05/19/2050,176.0,153.0,124.0,104.0,,193.945
05/20/2050,177.0,154.0,126.0,104.0,,192.47
05/21/2050,175.0,155.0,128.0,104.0,,193.82999999999998
05/22/2050,176.0,156.0,125.0,105.0,,193.3
05/23/2050,177.0,155.0,126.0,107.0,,192.325
05/24/2050,198.0,158.0,128.0,109.0,,195.08499999999998
05/25/2050,205.0,159.0,128.0,106.0,,196.19
05/26/2050,197.0,158.0,124.0,105.0,,196.315
05/27/2050,199.0,157.0,123.0,105.0,,200.535
05/28/2050,199.0,161.0,124.0,104.0,,200.78
05/29/2050,200.0,158.0,122.0,101.0,,200.45999999999998
05/30/2050,200.0,155.0,119.0,102.0,,203.29500000000002
05/31/2050,200.0,153.0,117.0,101.0,,200.45499999999998
06/01/2050,200.0,154.0,119.0,99.7,,200.04500000000002
06/02/2050,198.0,155.0,118.0,99.2,,200.195
06/03/2050,201.0,166.0,119.0,99.4,,199.675
06/04/2050,200.0,177.0,119.0,98.4,,199.48
06/05/2050,201.0,179.0,119.0,98.3,,202.32
06/06/2050,201.0,180.0,116.0,98.9,,199.475
06/07/2050,198.0,180.0,114.0,96.7,,198.95
06/08/2050,195.0,181.0,111.0,97.5,,198.64000000000001
06/09/2050,195.0,181.0,115.0,87.8,,202.19
06/10/2050,193.0,182.0,116.0,86.1,,211.03000000000003
06/11/2050,194.0,182.0,115.0,85.7,,203.965
06/12/2050,193.0,181.0,112.0,84.9,,202.83499999999998
06/13/2050,193.0,179.0,108.0,85.4,,202.70999999999998
06/14/2050,191.0,175.0,108.0,86.1,,202.01500000000001
06/15/2050,189.0,175.0,110.0,86.0,,201.24
06/16/2050,190.0,174.0,109.0,86.5,,200.68
06/17/2050,190.0,175.0,107.0,88.2,,202.35
06/18/2050,189.0,174.0,108.0,87.5,,200.48499999999999
06/19/2050,188.0,175.0,107.0,84.9,,199.475
06/20/2050,189.0,173.0,105.0,87.4,,199.7
06/21/2050,188.0,169.0,103.0,87.9,,199.195
06/22/2050,188.0,169.0,103.0,87.9,,199.57
06/23/2050,194.0,170.0,102.0,90.4,,199.12
06/24/2050,187.0,168.0,102.0,90.3,,198.41500000000002
06/25/2050,188.0,167.0,102.0,90.4,,197.065
06/26/2050,187.0,167.0,101.0,90.3,,196.715
06/27/2050,186.0,164.0,114.0,90.5,,196.26500000000001
06/28/2050,187.0,166.0,109.0,90.1,,196.01
06/29/2050,185.0,174.0,110.0,88.1,,196.09
06/30/2050,182.0,171.0,112.0,89.4,,200.9
07/01/2050,182.0,171.0,111.0,89.6,,202.525
07/02/2050,181.0,169.0,111.0,88.8,,221.465
07/03/2050,183.0,169.0,110.0,88.9,,215.60999999999999
07/04/2050,182.0,169.0,107.0,89.9,,208.675
07/05/2050,181.0,166.0,105.0,88.3,,201.54000000000002
07/06/2050,180.0,166.0,105.0,89.2,,200.34
07/07/2050,178.0,166.0,103.0,91.0,,199.475
07/08/2050,178.0,168.0,105.0,90.8,,199.51500000000001
07/09/2050,176.0,168.0,104.0,89.0,,201.07999999999998
07/10/2050,175.0,170.0,104.0,86.2,,199.27
07/11/2050,174.0,169.0,102.0,88.6,,199.08499999999998
07/12/2050,174.0,169.0,102.0,88.8,,197.945
07/13/2050,171.0,169.0,97.0,87.7,,197.58499999999998
07/14/2050,172.0,169.0,99.3,84.9,,197.01500000000001
07/15/2050,171.0,171.0,98.1,86.6,,197.26
07/16/2050,170.0,169.0,99.2,86.4,,196.48499999999999
07/17/2050,168.0,170.0,100.0,86.4,,195.48
07/18/2050,168.0,169.0,100.0,86.7,,195.18
07/19/2050,167.0,177.0,98.0,83.3,,194.55
07/20/2050,165.0,169.0,98.3,86.7,,203.06
07/21/2050,162.0,170.0,98.6,85.2,,227.795
07/22/2050,164.0,173.0,98.0,86.7,,213.51
07/23/2050,162.0,172.0,99.0,92.1,,210.305
07/24/2050,161.0,171.0,99.1,89.6,,211.08
07/25/2050,160.0,169.0,99.1,87.7,,208.53000000000003
07/26/2050,160.0,167.0,99.3,88.0,,200.105
07/27/2050,158.0,167.0,98.7,89.1,,198.70499999999998
07/28/2050,154.0,166.0,100.0,85.8,,197.07
07/29/2050,156.0,167.0,99.2,86.5,,196.28
07/30/2050,155.0,166.0,100.0,86.1,,194.905
07/31/2050,154.0,166.0,98.8,83.5,,194.685
08/01/2050,155.0,164.0,96.3,83.2,,194.16
08/02/2050,153.0,166.0,94.9,83.7,,193.755
08/03/2050,152.0,163.0,94.2,84.6,,193.06
08/04/2050,147.0,165.0,91.8,84.2,,192.655
08/05/2050,144.0,166.0,91.1,85.5,,192.23499999999999
08/06/2050,147.0,167.0,92.6,85.4,,191.65
08/07/2050,146.0,166.0,95.9,82.1,,191.82999999999998
08/08/2050,147.0,165.0,95.3,80.4,,190.05
08/09/2050,146.0,162.0,93.8,79.3,,189.495
08/10/2050,144.0,160.0,92.4,77.3,,189.23
08/11/2050,144.0,162.0,92.8,76.8,,188.56
08/12/2050,141.0,162.0,90.6,78.6,,188.18
08/13/2050,140.0,163.0,90.3,78.6,,187.57
08/14/2050,140.0,163.0,89.3,75.6,,187.79500000000002
08/15/2050,140.0,161.0,88.6,73.5,,187.175
08/16/2050,140.0,160.0,88.9,70.9,,187.425
08/17/2050,138.0,159.0,89.6,71.0,,186.75
08/18/2050,137.0,159.0,89.2,70.5,,185.78
08/19/2050,135.0,162.0,89.9,70.4,,185.195
08/20/2050,134.0,161.0,91.4,70.2,,185.08
08/21/2050,134.0,161.0,89.6,69.4,,184.445
08/22/2050,138.0,159.0,90.0,69.2,,183.94
08/23/2050,136.0,157.0,90.9,69.9,,183.205
08/24/2050,135.0,156.0,91.1,66.8,,183.32999999999998
08/25/2050,135.0,156.0,88.5,66.1,,182.27
08/26/2050,135.0,156.0,90.1,68.6,,185.22
08/27/2050,134.0,155.0,93.2,69.9,,185.9
08/28/2050,132.0,156.0,93.7,68.8,,184.98000000000002
08/29/2050,133.0,154.0,89.8,68.7,,184.03
08/30/2050,133.0,157.0,95.4,68.8,,184.2
08/31/2050,131.0,152.0,93.5,68.8,,186.93
09/01/2050,131.0,152.0,91.1,67.8,,188.20999999999998
09/02/2050,131.0,156.0,92.6,69.4,,185.5
09/03/2050,134.0,155.0,102.0,70.7,,184.325
09/04/2050,139.0,157.0,94.1,69.7,,184.055
09/05/2050,133.0,156.0,92.4,67.8,,184.24499999999998
09/06/2050,133.0,155.0,92.4,68.8,,182.875
09/07/2050,131.0,153.0,91.2,68.4,,185.1
09/08/2050,134.0,150.0,90.0,68.0,,183.58
09/09/2050,150.0,152.0,94.0,68.9,,186.04000000000002
09/10/2050,137.0,152.0,93.5,69.0,,182.825
09/11/2050,137.0,151.0,94.0,68.1,,184.7
09/12/2050,137.0,149.0,91.5,67.2,,183.59
09/13/2050,136.0,149.0,90.7,67.4,,182.65
09/14/2050,136.0,147.0,88.7,68.7,,183.93
09/15/2050,137.0,146.0,89.1,70.1,,182.20999999999998
09/16/2050,137.0,147.0,88.8,70.5,,181.74
09/17/2050,138.0,147.0,89.6,71.2,,181.775
09/18/2050,139.0,147.0,89.5,70.5,,182.01999999999998
09/19/2050,138.0,146.0,87.0,70.2,,181.75
09/20/2050,138.0,144.0,85.0,70.1,,181.03
09/21/2050,138.0,142.0,83.4,69.8,,181.365
09/22/2050,138.0,143.0,84.0,69.7,,180.92000000000002
09/23/2050,138.0,142.0,83.7,71.3,,179.455
09/24/2050,137.0,141.0,85.4,71.6,,179.05
09/25/2050,139.0,143.0,85.7,70.2,,178.87
09/26/2050,139.0,142.0,85.3,69.7,,203.415
09/27/2050,139.0,141.0,83.1,69.6,,187.365
09/28/2050,136.0,167.0,82.2,69.8,,180.845
09/29/2050,137.0,140.0,88.7,70.4,,180.33499999999998
09/30/2050,137.0,131.0,89.1,70.9,,178.24
10/01/2050,137.0,140.0,90.0,71.1,,177.41500000000002
10/02/2050,138.0,136.0,89.5,70.6,,179.055
10/03/2050,139.0,135.0,88.3,71.0,,178.74
10/04/2050,138.0,135.0,85.4,70.9,,179.075
10/05/2050,137.0,135.0,88.0,79.9,,178.4
10/06/2050,137.0,133.0,86.7,78.9,,178.345
10/07/2050,137.0,133.0,89.7,78.6,,177.875
10/08/2050,137.0,136.0,88.4,79.4,,177.95999999999998
10/09/2050,139.0,137.0,87.9,79.0,,177.48499999999999
10/10/2050,139.0,137.0,86.4,79.7,,176.39000000000001
10/11/2050,138.0,138.0,85.4,79.5,,176.65
10/12/2050,137.0,137.0,88.6,78.9,,175.4
10/13/2050,136.0,162.0,86.7,78.9,,177.06
10/14/2050,139.0,579.0,87.2,79.1,,175.58499999999998
10/15/2050,140.0,386.0,87.1,79.5,,175.365
10/16/2050,141.0,280.0,87.0,79.0,,174.75500000000002
10/17/2050,144.0,221.0,86.0,79.1,,174.54500000000002
10/18/2050,146.0,220.0,82.9,79.1,,175.41500000000002
10/19/2050,147.0,219.0,85.1,79.2,,175.0
10/20/2050,147.0,222.0,87.6,79.7,,173.355
10/21/2050,152.0,220.0,87.6,79.5,,173.64000000000001
10/22/2050,153.0,221.0,87.8,80.1,,174.325
10/23/2050,152.0,221.0,87.3,81.2,,178.82
10/24/2050,158.0,220.0,87.9,81.9,,183.33499999999998
10/25/2050,162.0,218.0,82.9,82.5,,178.48
10/26/2050,159.0,216.0,83.6,132.0,,179.09
10/27/2050,164.0,221.0,83.9,95.4,,177.75
10/28/2050,168.0,216.0,86.1,90.7,,177.36999999999998
10/29/2050,166.0,213.0,83.7,90.1,,177.6
10/30/2050,165.0,214.0,82.1,89.9,,437.46999999999997
10/31/2050,162.0,212.0,83.8,90.1,,386.90500000000003
11/01/2050,158.0,210.0,83.8,89.5,,262.45500000000004
11/02/2050,156.0,209.0,85.1,89.8,,227.89499999999998
11/03/2050,153.0,217.0,84.5,90.0,,220.61999999999998
11/04/2050,149.0,209.0,90.0,89.3,,217.57
11/05/2050,146.0,209.0,87.0,89.7,,208.24
11/06/2050,143.0,209.0,87.4,89.6,,199.625
11/07/2050,142.0,208.0,84.7,89.6,,198.13
11/08/2050,139.0,207.0,86.1,89.2,,197.74
11/09/2050,136.0,210.0,83.5,89.5,,197.355
11/10/2050,131.0,209.0,88.2,91.3,,196.76999999999998
11/11/2050,129.0,208.0,88.5,88.0,,196.76500000000001
11/12/2050,125.0,208.0,87.4,88.3,,195.945
11/13/2050,124.0,209.0,87.4,88.4,,195.57
11/14/2050,125.0,210.0,90.7,88.5,,195.005
11/15/2050,124.0,210.0,90.5,88.3,,210.07
11/16/2050,124.0,210.0,91.3,88.5,,239.555
11/17/2050,124.0,210.0,89.8,88.1,,268.445
11/18/2050,124.0,209.0,88.8,87.6,,227.03000000000003
11/19/2050,125.0,209.0,89.1,88.0,,211.89000000000001
11/20/2050,127.0,210.0,88.6,87.3,,204.445
11/21/2050,127.0,210.0,92.0,86.8,,211.725
11/22/2050,127.0,208.0,90.9,87.3,,224.975
11/23/2050,126.0,205.0,91.2,87.6,,223.43
11/24/2050,126.0,199.0,91.3,87.4,,215.7
11/25/2050,123.0,198.0,90.7,86.8,,206.56
11/26/2050,123.0,197.0,96.1,86.2,,204.48499999999999
11/27/2050,123.0,197.0,88.8,85.8,,202.98
11/28/2050,125.0,195.0,91.0,85.9,,203.94
11/29/2050,122.0,196.0,91.9,85.8,,202.51500000000001
11/30/2050,122.0,193.0,87.6,86.7,,201.715
12/01/2050,123.0,185.0,86.2,86.0,,201.01500000000001
12/02/2050,125.0,182.0,89.6,86.3,,201.425
12/03/2050,123.0,183.0,91.0,86.4,,202.4
12/04/2050,123.0,179.0,89.9,85.5,,202.31
12/05/2050,122.0,177.0,91.8,84.6,,201.78000000000003
12/06/2050,122.0,172.0,92.1,84.5,,201.99
12/07/2050,123.0,176.0,91.4,84.8,,203.44
12/08/2050,120.0,178.0,87.9,85.2,,203.41
12/09/2050,123.0,177.0,88.4,85.1,,203.52
12/10/2050,122.0,169.0,90.7,84.5,,201.99
12/11/2050,122.0,166.0,89.5,84.3,,202.725
12/12/2050,122.0,165.0,92.0,83.6,,202.85999999999999
12/13/2050,121.0,172.0,92.0,84.1,,202.48
12/14/2050,120.0,182.0,90.6,84.8,,201.98499999999999
12/15/2050,120.0,175.0,88.2,84.8,,202.355
12/16/2050,119.0,173.0,87.2,84.3,,201.385
12/17/2050,121.0,173.0,87.3,84.3,,200.595
12/18/2050,121.0,211.0,87.4,83.7,,200.155
12/19/2050,124.0,185.0,89.4,83.5,,200.38000000000002
12/20/2050,122.0,186.0,91.2,83.6,,199.02
12/21/2050,122.0,185.0,90.9,83.6,,198.50500000000002
12/22/2050,124.0,185.0,88.9,84.0,,197.83499999999998
12/23/2050,124.0,184.0,82.5,84.6,,198.54500000000002
12/24/2050,122.0,184.0,82.5,87.4,,197.35999999999999
12/25/2050,122.0,184.0,84.7,85.0,,197.255
12/26/2050,122.0,183.0,85.9,85.3,,197.01
12/27/2050,122.0,182.0,86.6,85.2,,196.58499999999998
12/28/2050,121.0,180.0,87.2,85.3,,196.13
12/29/2050,121.0,178.0,87.6,85.4,,195.48
12/30/2050,121.0,177.0,87.8,85.4,,195.07
12/31/2050,129.0,178.0,87.7,85.6,,194.345
